   4.3165540e+01   4.3183535e+01   4.3201531e+01   4.3219526e+01   4.3237522e+01   4.3255517e+01   4.3273512e+01   4.3291508e+01   4.3309503e+01   4.3327499e+01   4.3345494e+01   4.3363489e+01   4.3381485e+01   4.3399480e+01   4.3417476e+01   4.3435471e+01   4.3453466e+01   4.3471462e+01   4.3489457e+01   4.3507453e+01   4.3525448e+01   4.3543443e+01   4.3561439e+01   4.3579434e+01   4.3597430e+01   4.3615425e+01   4.3633420e+01   4.3651416e+01   4.3669411e+01   4.3687407e+01   4.3705402e+01   4.3723397e+01   4.3741393e+01   4.3759388e+01   4.3777384e+01   4.3795379e+01   4.3813374e+01   4.3831370e+01   4.3849365e+01   4.3867361e+01   4.3885356e+01   4.3903351e+01   4.3921347e+01   4.3939342e+01   4.3957338e+01   4.3975333e+01   4.3993328e+01   4.4011324e+01   4.4029319e+01   4.4047315e+01   4.4065310e+01   4.4083305e+01   4.4101301e+01   4.4119296e+01   4.4137292e+01   4.4155287e+01   4.4173282e+01   4.4191278e+01   4.4209273e+01   4.4227269e+01   4.4245264e+01
   4.3165936e+01   4.3183931e+01   4.3201927e+01   4.3219922e+01   4.3237917e+01   4.3255913e+01   4.3273908e+01   4.3291904e+01   4.3309899e+01   4.3327894e+01   4.3345890e+01   4.3363885e+01   4.3381881e+01   4.3399876e+01   4.3417871e+01   4.3435867e+01   4.3453862e+01   4.3471858e+01   4.3489853e+01   4.3507848e+01   4.3525844e+01   4.3543839e+01   4.3561835e+01   4.3579830e+01   4.3597825e+01   4.3615821e+01   4.3633816e+01   4.3651812e+01   4.3669807e+01   4.3687802e+01   4.3705798e+01   4.3723793e+01   4.3741789e+01   4.3759784e+01   4.3777779e+01   4.3795775e+01   4.3813770e+01   4.3831766e+01   4.3849761e+01   4.3867756e+01   4.3885752e+01   4.3903747e+01   4.3921743e+01   4.3939738e+01   4.3957733e+01   4.3975729e+01   4.3993724e+01   4.4011720e+01   4.4029715e+01   4.4047710e+01   4.4065706e+01   4.4083701e+01   4.4101697e+01   4.4119692e+01   4.4137687e+01   4.4155683e+01   4.4173678e+01   4.4191674e+01   4.4209669e+01   4.4227664e+01   4.4245660e+01
   4.3166326e+01   4.3184322e+01   4.3202317e+01   4.3220312e+01   4.3238308e+01   4.3256303e+01   4.3274299e+01   4.3292294e+01   4.3310289e+01   4.3328285e+01   4.3346280e+01   4.3364276e+01   4.3382271e+01   4.3400266e+01   4.3418262e+01   4.3436257e+01   4.3454253e+01   4.3472248e+01   4.3490243e+01   4.3508239e+01   4.3526234e+01   4.3544230e+01   4.3562225e+01   4.3580220e+01   4.3598216e+01   4.3616211e+01   4.3634207e+01   4.3652202e+01   4.3670197e+01   4.3688193e+01   4.3706188e+01   4.3724184e+01   4.3742179e+01   4.3760174e+01   4.3778170e+01   4.3796165e+01   4.3814161e+01   4.3832156e+01   4.3850151e+01   4.3868147e+01   4.3886142e+01   4.3904138e+01   4.3922133e+01   4.3940128e+01   4.3958124e+01   4.3976119e+01   4.3994115e+01   4.4012110e+01   4.4030105e+01   4.4048101e+01   4.4066096e+01   4.4084092e+01   4.4102087e+01   4.4120082e+01   4.4138078e+01   4.4156073e+01   4.4174069e+01   4.4192064e+01   4.4210059e+01   4.4228055e+01   4.4246050e+01
   4.3166711e+01   4.3184707e+01   4.3202702e+01   4.3220697e+01   4.3238693e+01   4.3256688e+01   4.3274684e+01   4.3292679e+01   4.3310674e+01   4.3328670e+01   4.3346665e+01   4.3364661e+01   4.3382656e+01   4.3400651e+01   4.3418647e+01   4.3436642e+01   4.3454638e+01   4.3472633e+01   4.3490628e+01   4.3508624e+01   4.3526619e+01   4.3544615e+01   4.3562610e+01   4.3580605e+01   4.3598601e+01   4.3616596e+01   4.3634592e+01   4.3652587e+01   4.3670582e+01   4.3688578e+01   4.3706573e+01   4.3724569e+01   4.3742564e+01   4.3760559e+01   4.3778555e+01   4.3796550e+01   4.3814546e+01   4.3832541e+01   4.3850536e+01   4.3868532e+01   4.3886527e+01   4.3904523e+01   4.3922518e+01   4.3940513e+01   4.3958509e+01   4.3976504e+01   4.3994500e+01   4.4012495e+01   4.4030490e+01   4.4048486e+01   4.4066481e+01   4.4084477e+01   4.4102472e+01   4.4120467e+01   4.4138463e+01   4.4156458e+01   4.4174454e+01   4.4192449e+01   4.4210444e+01   4.4228440e+01   4.4246435e+01
   4.3167091e+01   4.3185086e+01   4.3203082e+01   4.3221077e+01   4.3239072e+01   4.3257068e+01   4.3275063e+01   4.3293059e+01   4.3311054e+01   4.3329049e+01   4.3347045e+01   4.3365040e+01   4.3383036e+01   4.3401031e+01   4.3419026e+01   4.3437022e+01   4.3455017e+01   4.3473013e+01   4.3491008e+01   4.3509003e+01   4.3526999e+01   4.3544994e+01   4.3562990e+01   4.3580985e+01   4.3598980e+01   4.3616976e+01   4.3634971e+01   4.3652967e+01   4.3670962e+01   4.3688957e+01   4.3706953e+01   4.3724948e+01   4.3742944e+01   4.3760939e+01   4.3778934e+01   4.3796930e+01   4.3814925e+01   4.3832921e+01   4.3850916e+01   4.3868911e+01   4.3886907e+01   4.3904902e+01   4.3922898e+01   4.3940893e+01   4.3958888e+01   4.3976884e+01   4.3994879e+01   4.4012875e+01   4.4030870e+01   4.4048865e+01   4.4066861e+01   4.4084856e+01   4.4102852e+01   4.4120847e+01   4.4138842e+01   4.4156838e+01   4.4174833e+01   4.4192829e+01   4.4210824e+01   4.4228819e+01   4.4246815e+01
   4.3167465e+01   4.3185460e+01   4.3203456e+01   4.3221451e+01   4.3239447e+01   4.3257442e+01   4.3275437e+01   4.3293433e+01   4.3311428e+01   4.3329424e+01   4.3347419e+01   4.3365414e+01   4.3383410e+01   4.3401405e+01   4.3419401e+01   4.3437396e+01   4.3455391e+01   4.3473387e+01   4.3491382e+01   4.3509378e+01   4.3527373e+01   4.3545368e+01   4.3563364e+01   4.3581359e+01   4.3599355e+01   4.3617350e+01   4.3635345e+01   4.3653341e+01   4.3671336e+01   4.3689332e+01   4.3707327e+01   4.3725322e+01   4.3743318e+01   4.3761313e+01   4.3779309e+01   4.3797304e+01   4.3815299e+01   4.3833295e+01   4.3851290e+01   4.3869286e+01   4.3887281e+01   4.3905276e+01   4.3923272e+01   4.3941267e+01   4.3959263e+01   4.3977258e+01   4.3995253e+01   4.4013249e+01   4.4031244e+01   4.4049240e+01   4.4067235e+01   4.4085230e+01   4.4103226e+01   4.4121221e+01   4.4139217e+01   4.4157212e+01   4.4175207e+01   4.4193203e+01   4.4211198e+01   4.4229194e+01   4.4247189e+01
   4.3167834e+01   4.3185829e+01   4.3203825e+01   4.3221820e+01   4.3239815e+01   4.3257811e+01   4.3275806e+01   4.3293802e+01   4.3311797e+01   4.3329792e+01   4.3347788e+01   4.3365783e+01   4.3383779e+01   4.3401774e+01   4.3419769e+01   4.3437765e+01   4.3455760e+01   4.3473756e+01   4.3491751e+01   4.3509746e+01   4.3527742e+01   4.3545737e+01   4.3563733e+01   4.3581728e+01   4.3599723e+01   4.3617719e+01   4.3635714e+01   4.3653710e+01   4.3671705e+01   4.3689700e+01   4.3707696e+01   4.3725691e+01   4.3743687e+01   4.3761682e+01   4.3779677e+01   4.3797673e+01   4.3815668e+01   4.3833664e+01   4.3851659e+01   4.3869654e+01   4.3887650e+01   4.3905645e+01   4.3923641e+01   4.3941636e+01   4.3959631e+01   4.3977627e+01   4.3995622e+01   4.4013618e+01   4.4031613e+01   4.4049608e+01   4.4067604e+01   4.4085599e+01   4.4103595e+01   4.4121590e+01   4.4139585e+01   4.4157581e+01   4.4175576e+01   4.4193572e+01   4.4211567e+01   4.4229562e+01   4.4247558e+01
   4.3168197e+01   4.3186193e+01   4.3204188e+01   4.3222183e+01   4.3240179e+01   4.3258174e+01   4.3276170e+01   4.3294165e+01   4.3312160e+01   4.3330156e+01   4.3348151e+01   4.3366147e+01   4.3384142e+01   4.3402137e+01   4.3420133e+01   4.3438128e+01   4.3456124e+01   4.3474119e+01   4.3492114e+01   4.3510110e+01   4.3528105e+01   4.3546101e+01   4.3564096e+01   4.3582091e+01   4.3600087e+01   4.3618082e+01   4.3636078e+01   4.3654073e+01   4.3672068e+01   4.3690064e+01   4.3708059e+01   4.3726055e+01   4.3744050e+01   4.3762045e+01   4.3780041e+01   4.3798036e+01   4.3816032e+01   4.3834027e+01   4.3852022e+01   4.3870018e+01   4.3888013e+01   4.3906009e+01   4.3924004e+01   4.3941999e+01   4.3959995e+01   4.3977990e+01   4.3995986e+01   4.4013981e+01   4.4031976e+01   4.4049972e+01   4.4067967e+01   4.4085963e+01   4.4103958e+01   4.4121953e+01   4.4139949e+01   4.4157944e+01   4.4175940e+01   4.4193935e+01   4.4211930e+01   4.4229926e+01   4.4247921e+01
   4.3168555e+01   4.3186551e+01   4.3204546e+01   4.3222541e+01   4.3240537e+01   4.3258532e+01   4.3276528e+01   4.3294523e+01   4.3312518e+01   4.3330514e+01   4.3348509e+01   4.3366505e+01   4.3384500e+01   4.3402495e+01   4.3420491e+01   4.3438486e+01   4.3456482e+01   4.3474477e+01   4.3492472e+01   4.3510468e+01   4.3528463e+01   4.3546459e+01   4.3564454e+01   4.3582449e+01   4.3600445e+01   4.3618440e+01   4.3636436e+01   4.3654431e+01   4.3672426e+01   4.3690422e+01   4.3708417e+01   4.3726413e+01   4.3744408e+01   4.3762403e+01   4.3780399e+01   4.3798394e+01   4.3816390e+01   4.3834385e+01   4.3852380e+01   4.3870376e+01   4.3888371e+01   4.3906367e+01   4.3924362e+01   4.3942357e+01   4.3960353e+01   4.3978348e+01   4.3996344e+01   4.4014339e+01   4.4032334e+01   4.4050330e+01   4.4068325e+01   4.4086321e+01   4.4104316e+01   4.4122311e+01   4.4140307e+01   4.4158302e+01   4.4176298e+01   4.4194293e+01   4.4212288e+01   4.4230284e+01   4.4248279e+01
   4.3168908e+01   4.3186903e+01   4.3204899e+01   4.3222894e+01   4.3240889e+01   4.3258885e+01   4.3276880e+01   4.3294876e+01   4.3312871e+01   4.3330866e+01   4.3348862e+01   4.3366857e+01   4.3384853e+01   4.3402848e+01   4.3420843e+01   4.3438839e+01   4.3456834e+01   4.3474830e+01   4.3492825e+01   4.3510820e+01   4.3528816e+01   4.3546811e+01   4.3564807e+01   4.3582802e+01   4.3600797e+01   4.3618793e+01   4.3636788e+01   4.3654784e+01   4.3672779e+01   4.3690774e+01   4.3708770e+01   4.3726765e+01   4.3744761e+01   4.3762756e+01   4.3780751e+01   4.3798747e+01   4.3816742e+01   4.3834738e+01   4.3852733e+01   4.3870728e+01   4.3888724e+01   4.3906719e+01   4.3924715e+01   4.3942710e+01   4.3960705e+01   4.3978701e+01   4.3996696e+01   4.4014692e+01   4.4032687e+01   4.4050682e+01   4.4068678e+01   4.4086673e+01   4.4104669e+01   4.4122664e+01   4.4140659e+01   4.4158655e+01   4.4176650e+01   4.4194646e+01   4.4212641e+01   4.4230636e+01   4.4248632e+01
