   4.3151649e+01   4.3196640e+01   4.3241627e+01   4.3286613e+01   4.3331604e+01   4.3376591e+01   4.3421581e+01   4.3466568e+01   4.3511559e+01   4.3556545e+01   4.3601536e+01   4.3646523e+01   4.3691513e+01   4.3736500e+01   4.3781490e+01   4.3826477e+01   4.3871468e+01   4.3916454e+01   4.3961441e+01   4.4006432e+01   4.4051418e+01   4.4096409e+01   4.4141396e+01   4.4186386e+01   4.4231373e+01
   4.3152275e+01   4.3197262e+01   4.3242252e+01   4.3287239e+01   4.3332230e+01   4.3377216e+01   4.3422207e+01   4.3467194e+01   4.3512184e+01   4.3557171e+01   4.3602161e+01   4.3647148e+01   4.3692139e+01   4.3737125e+01   4.3782116e+01   4.3827103e+01   4.3872089e+01   4.3917080e+01   4.3962067e+01   4.4007057e+01   4.4052044e+01   4.4097034e+01   4.4142021e+01   4.4187012e+01   4.4231998e+01
   4.3152866e+01   4.3197857e+01   4.3242844e+01   4.3287834e+01   4.3332821e+01   4.3377808e+01   4.3422798e+01   4.3467785e+01   4.3512775e+01   4.3557762e+01   4.3602753e+01   4.3647739e+01   4.3692730e+01   4.3737717e+01   4.3782707e+01   4.3827694e+01   4.3872684e+01   4.3917671e+01   4.3962658e+01   4.4007648e+01   4.4052635e+01   4.4097626e+01   4.4142612e+01   4.4187603e+01   4.4232590e+01
   4.3153423e+01   4.3198414e+01   4.3243401e+01   4.3288391e+01   4.3333378e+01   4.3378368e+01   4.3423355e+01   4.3468346e+01   4.3513332e+01   4.3558323e+01   4.3603310e+01   4.3648296e+01   4.3693287e+01   4.3738274e+01   4.3783264e+01   4.3828251e+01   4.3873241e+01   4.3918228e+01   4.3963219e+01   4.4008205e+01   4.4053196e+01   4.4098183e+01   4.4143173e+01   4.4188160e+01   4.4233150e+01
   4.3153950e+01   4.3198936e+01   4.3243927e+01   4.3288914e+01   4.3333904e+01   4.3378891e+01   4.3423882e+01   4.3468868e+01   4.3513855e+01   4.3558846e+01   4.3603832e+01   4.3648823e+01   4.3693810e+01   4.3738800e+01   4.3783787e+01   4.3828777e+01   4.3873764e+01   4.3918755e+01   4.3963741e+01   4.4008732e+01   4.4053719e+01   4.4098709e+01   4.4143696e+01   4.4188683e+01   4.4233673e+01
   4.3154438e+01   4.3199429e+01   4.3244415e+01   4.3289406e+01   4.3334393e+01   4.3379383e+01   4.3424370e+01   4.3469360e+01   4.3514347e+01   4.3559338e+01   4.3604324e+01   4.3649311e+01   4.3694302e+01   4.3739288e+01   4.3784279e+01   4.3829266e+01   4.3874256e+01   4.3919243e+01   4.3964233e+01   4.4009220e+01   4.4054211e+01   4.4099197e+01   4.4144188e+01   4.4189175e+01   4.4234161e+01
   4.3154896e+01   4.3199886e+01   4.3244873e+01   4.3289860e+01   4.3334850e+01   4.3379837e+01   4.3424828e+01   4.3469814e+01   4.3514805e+01   4.3559792e+01   4.3604782e+01   4.3649769e+01   4.3694759e+01   4.3739746e+01   4.3784737e+01   4.3829723e+01   4.3874714e+01   4.3919701e+01   4.3964687e+01   4.4009678e+01   4.4054665e+01   4.4099655e+01   4.4144642e+01   4.4189632e+01   4.4234619e+01
   4.3155319e+01   4.3200306e+01   4.3245296e+01   4.3290283e+01   4.3335274e+01   4.3380260e+01   4.3425251e+01   4.3470238e+01   4.3515228e+01   4.3560215e+01   4.3605206e+01   4.3650192e+01   4.3695183e+01   4.3740170e+01   4.3785156e+01   4.3830147e+01   4.3875134e+01   4.3920124e+01   4.3965111e+01   4.4010101e+01   4.4055088e+01   4.4100079e+01   4.4145065e+01   4.4190056e+01   4.4235043e+01
   4.3155708e+01   4.3200699e+01   4.3245686e+01   4.3290672e+01   4.3335663e+01   4.3380650e+01   4.3425640e+01   4.3470627e+01   4.3515617e+01   4.3560604e+01   4.3605595e+01   4.3650581e+01   4.3695572e+01   4.3740559e+01   4.3785549e+01   4.3830536e+01   4.3875526e+01   4.3920513e+01   4.3965500e+01   4.4010490e+01   4.4055477e+01   4.4100468e+01   4.4145454e+01   4.4190445e+01   4.4235432e+01
   4.3156063e+01   4.3201054e+01   4.3246040e+01   4.3291031e+01   4.3336018e+01   4.3381008e+01   4.3425995e+01   4.3470985e+01   4.3515972e+01   4.3560959e+01   4.3605949e+01   4.3650936e+01   4.3695927e+01   4.3740913e+01   4.3785904e+01   4.3830891e+01   4.3875881e+01   4.3920868e+01   4.3965858e+01   4.4010845e+01   4.4055836e+01   4.4100822e+01   4.4145813e+01   4.4190800e+01   4.4235786e+01
   4.3156387e+01   4.3201374e+01   4.3246365e+01   4.3291351e+01   4.3336342e+01   4.3381329e+01   4.3426315e+01   4.3471306e+01   4.3516293e+01   4.3561283e+01   4.3606270e+01   4.3651260e+01   4.3696247e+01   4.3741238e+01   4.3786224e+01   4.3831215e+01   4.3876202e+01   4.3921192e+01   4.3966179e+01   4.4011169e+01   4.4056156e+01   4.4101143e+01   4.4146133e+01   4.4191120e+01   4.4236111e+01
   4.3156673e+01   4.3201664e+01   4.3246651e+01   4.3291641e+01   4.3336628e+01   4.3381618e+01   4.3426605e+01   4.3471592e+01   4.3516582e+01   4.3561569e+01   4.3606560e+01   4.3651546e+01   4.3696537e+01   4.3741524e+01   4.3786514e+01   4.3831501e+01   4.3876492e+01   4.3921478e+01   4.3966469e+01   4.4011456e+01   4.4056446e+01   4.4101433e+01   4.4146420e+01   4.4191410e+01   4.4236397e+01
   4.3156929e+01   4.3201916e+01   4.3246906e+01   4.3291893e+01   4.3336884e+01   4.3381870e+01   4.3426861e+01   4.3471848e+01   4.3516838e+01   4.3561825e+01   4.3606815e+01   4.3651802e+01   4.3696793e+01   4.3741779e+01   4.3786766e+01   4.3831757e+01   4.3876743e+01   4.3921734e+01   4.3966721e+01   4.4011711e+01   4.4056698e+01   4.4101688e+01   4.4146675e+01   4.4191666e+01   4.4236652e+01
   4.3157150e+01   4.3202137e+01   4.3247128e+01   4.3292114e+01   4.3337105e+01   4.3382092e+01   4.3427082e+01   4.3472069e+01   4.3517059e+01   4.3562046e+01   4.3607033e+01   4.3652023e+01   4.3697010e+01   4.3742001e+01   4.3786987e+01   4.3831978e+01   4.3876965e+01   4.3921955e+01   4.3966942e+01   4.4011932e+01   4.4056919e+01   4.4101910e+01   4.4146896e+01   4.4191887e+01   4.4236874e+01
   4.3157337e+01   4.3202324e+01   4.3247314e+01   4.3292301e+01   4.3337292e+01   4.3382278e+01   4.3427269e+01   4.3472256e+01   4.3517246e+01   4.3562233e+01   4.3607220e+01   4.3652210e+01   4.3697197e+01   4.3742188e+01   4.3787174e+01   4.3832165e+01   4.3877151e+01   4.3922142e+01   4.3967129e+01   4.4012119e+01   4.4057106e+01   4.4102097e+01   4.4147083e+01   4.4192074e+01   4.4237061e+01
   4.3157490e+01   4.3202480e+01   4.3247467e+01   4.3292454e+01   4.3337444e+01   4.3382431e+01   4.3427422e+01   4.3472408e+01   4.3517399e+01   4.3562386e+01   4.3607376e+01   4.3652363e+01   4.3697353e+01   4.3742340e+01   4.3787331e+01   4.3832317e+01   4.3877304e+01   4.3922295e+01   4.3967281e+01   4.4012272e+01   4.4057259e+01   4.4102249e+01   4.4147236e+01   4.4192226e+01   4.4237213e+01
   4.3157608e+01   4.3202599e+01   4.3247585e+01   4.3292576e+01   4.3337563e+01   4.3382553e+01   4.3427540e+01   4.3472530e+01   4.3517517e+01   4.3562508e+01   4.3607494e+01   4.3652485e+01   4.3697472e+01   4.3742458e+01   4.3787449e+01   4.3832436e+01   4.3877426e+01   4.3922413e+01   4.3967403e+01   4.4012390e+01   4.4057381e+01   4.4102367e+01   4.4147358e+01   4.4192345e+01   4.4237335e+01
   4.3157696e+01   4.3202682e+01   4.3247673e+01   4.3292660e+01   4.3337650e+01   4.3382637e+01   4.3427628e+01   4.3472614e+01   4.3517605e+01   4.3562592e+01   4.3607582e+01   4.3652569e+01   4.3697559e+01   4.3742546e+01   4.3787533e+01   4.3832523e+01   4.3877510e+01   4.3922501e+01   4.3967487e+01   4.4012478e+01   4.4057465e+01   4.4102455e+01   4.4147442e+01   4.4192432e+01   4.4237419e+01
   4.3157749e+01   4.3202736e+01   4.3247726e+01   4.3292713e+01   4.3337700e+01   4.3382690e+01   4.3427677e+01   4.3472668e+01   4.3517654e+01   4.3562645e+01   4.3607632e+01   4.3652622e+01   4.3697609e+01   4.3742599e+01   4.3787586e+01   4.3832577e+01   4.3877563e+01   4.3922554e+01   4.3967541e+01   4.4012527e+01   4.4057518e+01   4.4102505e+01   4.4147495e+01   4.4192482e+01   4.4237473e+01
   4.3157764e+01   4.3202755e+01   4.3247742e+01   4.3292732e+01   4.3337719e+01   4.3382710e+01   4.3427696e+01   4.3472687e+01   4.3517673e+01   4.3562664e+01   4.3607651e+01   4.3652641e+01   4.3697628e+01   4.3742615e+01   4.3787605e+01   4.3832592e+01   4.3877583e+01   4.3922569e+01   4.3967560e+01   4.4012547e+01   4.4057537e+01   4.4102524e+01   4.4147514e+01   4.4192501e+01   4.4237492e+01
   4.3157749e+01   4.3202740e+01   4.3247726e+01   4.3292717e+01   4.3337704e+01   4.3382694e+01   4.3427681e+01   4.3472672e+01   4.3517658e+01   4.3562649e+01   4.3607635e+01   4.3652626e+01   4.3697613e+01   4.3742603e+01   4.3787590e+01   4.3832577e+01   4.3877567e+01   4.3922554e+01   4.3967545e+01   4.4012531e+01   4.4057522e+01   4.4102509e+01   4.4147499e+01   4.4192486e+01   4.4237476e+01
   4.3157703e+01   4.3202690e+01   4.3247681e+01   4.3292667e+01   4.3337654e+01   4.3382645e+01   4.3427631e+01   4.3472622e+01   4.3517609e+01   4.3562599e+01   4.3607586e+01   4.3652576e+01   4.3697563e+01   4.3742554e+01   4.3787540e+01   4.3832531e+01   4.3877518e+01   4.3922508e+01   4.3967495e+01   4.4012482e+01   4.4057472e+01   4.4102459e+01   4.4147449e+01   4.4192436e+01   4.4237427e+01
   4.3157619e+01   4.3202606e+01   4.3247597e+01   4.3292583e+01   4.3337574e+01   4.3382561e+01   4.3427551e+01   4.3472538e+01   4.3517529e+01   4.3562515e+01   4.3607506e+01   4.3652493e+01   4.3697483e+01   4.3742470e+01   4.3787457e+01   4.3832447e+01   4.3877434e+01   4.3922424e+01   4.3967411e+01   4.4012402e+01   4.4057388e+01   4.4102379e+01   4.4147366e+01   4.4192356e+01   4.4237343e+01
   4.3157501e+01   4.3202492e+01   4.3247478e+01   4.3292469e+01   4.3337456e+01   4.3382446e+01   4.3427433e+01   4.3472424e+01   4.3517410e+01   4.3562401e+01   4.3607388e+01   4.3652378e+01   4.3697365e+01   4.3742355e+01   4.3787342e+01   4.3832329e+01   4.3877319e+01   4.3922306e+01   4.3967297e+01   4.4012283e+01   4.4057274e+01   4.4102261e+01   4.4147251e+01   4.4192238e+01   4.4237228e+01
   4.3157352e+01   4.3202343e+01   4.3247330e+01   4.3292320e+01   4.3337307e+01   4.3382294e+01   4.3427284e+01   4.3472271e+01   4.3517262e+01   4.3562248e+01   4.3607239e+01   4.3652225e+01   4.3697216e+01   4.3742203e+01   4.3787193e+01   4.3832180e+01   4.3877171e+01   4.3922157e+01   4.3967148e+01   4.4012135e+01   4.4057121e+01   4.4102112e+01   4.4147099e+01   4.4192089e+01   4.4237076e+01
   4.3157169e+01   4.3202156e+01   4.3247147e+01   4.3292133e+01   4.3337124e+01   4.3382111e+01   4.3427101e+01   4.3472088e+01   4.3517078e+01   4.3562065e+01   4.3607056e+01   4.3652042e+01   4.3697033e+01   4.3742020e+01   4.3787006e+01   4.3831997e+01   4.3876984e+01   4.3921974e+01   4.3966961e+01   4.4011951e+01   4.4056938e+01   4.4101929e+01   4.4146915e+01   4.4191906e+01   4.4236893e+01
   4.3156952e+01   4.3201939e+01   4.3246929e+01   4.3291916e+01   4.3336906e+01   4.3381893e+01   4.3426884e+01   4.3471870e+01   4.3516861e+01   4.3561848e+01   4.3606838e+01   4.3651825e+01   4.3696815e+01   4.3741802e+01   4.3786789e+01   4.3831779e+01   4.3876766e+01   4.3921757e+01   4.3966743e+01   4.4011734e+01   4.4056721e+01   4.4101711e+01   4.4146698e+01   4.4191689e+01   4.4236675e+01
   4.3156700e+01   4.3201691e+01   4.3246677e+01   4.3291664e+01   4.3336655e+01   4.3381641e+01   4.3426632e+01   4.3471619e+01   4.3516609e+01   4.3561596e+01   4.3606586e+01   4.3651573e+01   4.3696564e+01   4.3741550e+01   4.3786541e+01   4.3831528e+01   4.3876518e+01   4.3921505e+01   4.3966492e+01   4.4011482e+01   4.4056469e+01   4.4101460e+01   4.4146446e+01   4.4191437e+01   4.4236423e+01
   4.3156414e+01   4.3201405e+01   4.3246391e+01   4.3291382e+01   4.3336369e+01   4.3381359e+01   4.3426346e+01   4.3471336e+01   4.3516323e+01   4.3561314e+01   4.3606300e+01   4.3651291e+01   4.3696278e+01   4.3741264e+01   4.3786255e+01   4.3831242e+01   4.3876232e+01   4.3921219e+01   4.3966209e+01   4.4011196e+01   4.4056187e+01   4.4101173e+01   4.4146164e+01   4.4191151e+01   4.4236141e+01
   4.3156097e+01   4.3201084e+01   4.3246075e+01   4.3291061e+01   4.3336052e+01   4.3381039e+01   4.3426029e+01   4.3471016e+01   4.3516006e+01   4.3560993e+01   4.3605984e+01   4.3650970e+01   4.3695957e+01   4.3740948e+01   4.3785934e+01   4.3830925e+01   4.3875912e+01   4.3920902e+01   4.3965889e+01   4.4010880e+01   4.4055866e+01   4.4100857e+01   4.4145844e+01   4.4190834e+01   4.4235821e+01
   4.3155743e+01   4.3200733e+01   4.3245720e+01   4.3290710e+01   4.3335697e+01   4.3380688e+01   4.3425674e+01   4.3470665e+01   4.3515652e+01   4.3560642e+01   4.3605629e+01   4.3650620e+01   4.3695606e+01   4.3740597e+01   4.3785583e+01   4.3830570e+01   4.3875561e+01   4.3920547e+01   4.3965538e+01   4.4010525e+01   4.4055515e+01   4.4100502e+01   4.4145493e+01   4.4190479e+01   4.4235470e+01
   4.3155357e+01   4.3200348e+01   4.3245335e+01   4.3290325e+01   4.3335312e+01   4.3380302e+01   4.3425289e+01   4.3470280e+01   4.3515266e+01   4.3560253e+01   4.3605244e+01   4.3650230e+01   4.3695221e+01   4.3740208e+01   4.3785198e+01   4.3830185e+01   4.3875175e+01   4.3920162e+01   4.3965153e+01   4.4010139e+01   4.4055130e+01   4.4100117e+01   4.4145107e+01   4.4190094e+01   4.4235081e+01
   4.3154938e+01   4.3199928e+01   4.3244915e+01   4.3289906e+01   4.3334892e+01   4.3379883e+01   4.3424870e+01   4.3469856e+01   4.3514847e+01   4.3559834e+01   4.3604824e+01   4.3649811e+01   4.3694801e+01   4.3739788e+01   4.3784779e+01   4.3829765e+01   4.3874756e+01   4.3919743e+01   4.3964733e+01   4.4009720e+01   4.4054710e+01   4.4099697e+01   4.4144684e+01   4.4189674e+01   4.4234661e+01
   4.3154484e+01   4.3199474e+01   4.3244461e+01   4.3289452e+01   4.3334438e+01   4.3379429e+01   4.3424416e+01   4.3469406e+01   4.3514393e+01   4.3559383e+01   4.3604370e+01   4.3649357e+01   4.3694347e+01   4.3739334e+01   4.3784325e+01   4.3829311e+01   4.3874302e+01   4.3919289e+01   4.3964279e+01   4.4009266e+01   4.4054256e+01   4.4099243e+01   4.4144234e+01   4.4189220e+01   4.4234207e+01
   4.3153999e+01   4.3198986e+01   4.3243977e+01   4.3288963e+01   4.3333950e+01   4.3378941e+01   4.3423927e+01   4.3468918e+01   4.3513905e+01   4.3558895e+01   4.3603882e+01   4.3648872e+01   4.3693859e+01   4.3738850e+01   4.3783836e+01   4.3828827e+01   4.3873814e+01   4.3918804e+01   4.3963791e+01   4.4008778e+01   4.4053768e+01   4.4098755e+01   4.4143745e+01   4.4188732e+01   4.4233723e+01
   4.3153477e+01   4.3198467e+01   4.3243454e+01   4.3288441e+01   4.3333431e+01   4.3378418e+01   4.3423409e+01   4.3468395e+01   4.3513386e+01   4.3558372e+01   4.3603363e+01   4.3648350e+01   4.3693340e+01   4.3738327e+01   4.3783318e+01   4.3828304e+01   4.3873295e+01   4.3918282e+01   4.3963268e+01   4.4008259e+01   4.4053246e+01   4.4098236e+01   4.4143223e+01   4.4188213e+01   4.4233200e+01
   4.3152924e+01   4.3197910e+01   4.3242901e+01   4.3287888e+01   4.3332878e+01   4.3377865e+01   4.3422852e+01   4.3467842e+01   4.3512829e+01   4.3557819e+01   4.3602806e+01   4.3647797e+01   4.3692783e+01   4.3737774e+01   4.3782761e+01   4.3827751e+01   4.3872738e+01   4.3917728e+01   4.3962715e+01   4.4007706e+01   4.4052692e+01   4.4097679e+01   4.4142670e+01   4.4187656e+01   4.4232647e+01
   4.3152332e+01   4.3197323e+01   4.3242310e+01   4.3287300e+01   4.3332287e+01   4.3377277e+01   4.3422264e+01   4.3467255e+01   4.3512241e+01   4.3557232e+01   4.3602219e+01   4.3647209e+01   4.3692196e+01   4.3737183e+01   4.3782173e+01   4.3827160e+01   4.3872150e+01   4.3917137e+01   4.3962128e+01   4.4007114e+01   4.4052105e+01   4.4097092e+01   4.4142082e+01   4.4187069e+01   4.4232059e+01
   4.3151711e+01   4.3196701e+01   4.3241688e+01   4.3286678e+01   4.3331665e+01   4.3376656e+01   4.3421642e+01   4.3466633e+01   4.3511620e+01   4.3556610e+01   4.3601597e+01   4.3646584e+01   4.3691574e+01   4.3736561e+01   4.3781551e+01   4.3826538e+01   4.3871529e+01   4.3916515e+01   4.3961506e+01   4.4006493e+01   4.4051483e+01   4.4096470e+01   4.4141460e+01   4.4186447e+01   4.4231438e+01
   4.3151054e+01   4.3196045e+01   4.3241032e+01   4.3286022e+01   4.3331009e+01   4.3375999e+01   4.3420986e+01   4.3465977e+01   4.3510963e+01   4.3555954e+01   4.3600941e+01   4.3645931e+01   4.3690918e+01   4.3735909e+01   4.3780895e+01   4.3825882e+01   4.3870872e+01   4.3915859e+01   4.3960850e+01   4.4005836e+01   4.4050827e+01   4.4095814e+01   4.4140804e+01   4.4185791e+01   4.4230782e+01
   4.3150368e+01   4.3195354e+01   4.3240345e+01   4.3285332e+01   4.3330322e+01   4.3375309e+01   4.3420300e+01   4.3465286e+01   4.3510273e+01   4.3555264e+01   4.3600250e+01   4.3645241e+01   4.3690228e+01   4.3735218e+01   4.3780205e+01   4.3825195e+01   4.3870182e+01   4.3915173e+01   4.3960159e+01   4.4005150e+01   4.4050137e+01   4.4095123e+01   4.4140114e+01   4.4185101e+01   4.4230091e+01
   4.3149643e+01   4.3194633e+01   4.3239620e+01   4.3284611e+01   4.3329597e+01   4.3374584e+01   4.3419575e+01   4.3464561e+01   4.3509552e+01   4.3554539e+01   4.3599529e+01   4.3644516e+01   4.3689507e+01   4.3734493e+01   4.3779484e+01   4.3824471e+01   4.3869461e+01   4.3914448e+01   4.3959435e+01   4.4004425e+01   4.4049412e+01   4.4094402e+01   4.4139389e+01   4.4184380e+01   4.4229366e+01
   4.3148888e+01   4.3193874e+01   4.3238865e+01   4.3283852e+01   4.3328842e+01   4.3373829e+01   4.3418816e+01   4.3463806e+01   4.3508793e+01   4.3553783e+01   4.3598770e+01   4.3643761e+01   4.3688747e+01   4.3733738e+01   4.3778725e+01   4.3823715e+01   4.3868702e+01   4.3913692e+01   4.3958679e+01   4.4003670e+01   4.4048656e+01   4.4093643e+01   4.4138634e+01   4.4183620e+01   4.4228611e+01
   4.3148094e+01   4.3193085e+01   4.3238071e+01   4.3283062e+01   4.3328049e+01   4.3373039e+01   4.3418026e+01   4.3463017e+01   4.3508003e+01   4.3552994e+01   4.3597980e+01   4.3642971e+01   4.3687958e+01   4.3732948e+01   4.3777935e+01   4.3822922e+01   4.3867912e+01   4.3912899e+01   4.3957890e+01   4.4002876e+01   4.4047867e+01   4.4092854e+01   4.4137844e+01   4.4182831e+01   4.4227821e+01
   4.3147270e+01   4.3192261e+01   4.3237247e+01   4.3282238e+01   4.3327225e+01   4.3372215e+01   4.3417202e+01   4.3462193e+01   4.3507179e+01   4.3552170e+01   4.3597157e+01   4.3642143e+01   4.3687134e+01   4.3732121e+01   4.3777111e+01   4.3822098e+01   4.3867088e+01   4.3912075e+01   4.3957066e+01   4.4002052e+01   4.4047043e+01   4.4092030e+01   4.4137020e+01   4.4182007e+01   4.4226997e+01
   4.3146412e+01   4.3191402e+01   4.3236389e+01   4.3281380e+01   4.3326366e+01   4.3371357e+01   4.3416344e+01   4.3461334e+01   4.3506321e+01   4.3551311e+01   4.3596298e+01   4.3641289e+01   4.3686275e+01   4.3731262e+01   4.3776253e+01   4.3821239e+01   4.3866230e+01   4.3911217e+01   4.3956207e+01   4.4001194e+01   4.4046185e+01   4.4091171e+01   4.4136162e+01   4.4181149e+01   4.4226139e+01
   4.3145523e+01   4.3190510e+01   4.3235500e+01   4.3280487e+01   4.3325474e+01   4.3370464e+01   4.3415451e+01   4.3460442e+01   4.3505428e+01   4.3550419e+01   4.3595406e+01   4.3640396e+01   4.3685383e+01   4.3730373e+01   4.3775360e+01   4.3820351e+01   4.3865337e+01   4.3910328e+01   4.3955315e+01   4.4000301e+01   4.4045292e+01   4.4090279e+01   4.4135269e+01   4.4180256e+01   4.4225246e+01
   4.3144596e+01   4.3189583e+01   4.3234573e+01   4.3279560e+01   4.3324551e+01   4.3369537e+01   4.3414528e+01   4.3459515e+01   4.3504505e+01   4.3549492e+01   4.3594482e+01   4.3639469e+01   4.3684460e+01   4.3729446e+01   4.3774437e+01   4.3819424e+01   4.3864410e+01   4.3909401e+01   4.3954388e+01   4.3999378e+01   4.4044365e+01   4.4089355e+01   4.4134342e+01   4.4179333e+01   4.4224319e+01
   4.3143639e+01   4.3188625e+01   4.3233616e+01   4.3278603e+01   4.3323589e+01   4.3368580e+01   4.3413567e+01   4.3458557e+01   4.3503544e+01   4.3548534e+01   4.3593521e+01   4.3638512e+01   4.3683498e+01   4.3728489e+01   4.3773476e+01   4.3818466e+01   4.3863453e+01   4.3908440e+01   4.3953430e+01   4.3998417e+01   4.4043407e+01   4.4088394e+01   4.4133385e+01   4.4178371e+01   4.4223362e+01
   4.3142643e+01   4.3187634e+01   4.3232620e+01   4.3277611e+01   4.3322598e+01   4.3367588e+01   4.3412575e+01   4.3457565e+01   4.3502552e+01   4.3547539e+01   4.3592529e+01   4.3637516e+01   4.3682507e+01   4.3727493e+01   4.3772484e+01   4.3817471e+01   4.3862461e+01   4.3907448e+01   4.3952438e+01   4.3997425e+01   4.4042416e+01   4.4087402e+01   4.4132393e+01   4.4177380e+01   4.4222366e+01
   4.3141617e+01   4.3186607e+01   4.3231594e+01   4.3276585e+01   4.3321571e+01   4.3366558e+01   4.3411549e+01   4.3456535e+01   4.3501526e+01   4.3546513e+01   4.3591503e+01   4.3636490e+01   4.3681480e+01   4.3726467e+01   4.3771458e+01   4.3816444e+01   4.3861435e+01   4.3906422e+01   4.3951412e+01   4.3996399e+01   4.4041386e+01   4.4086376e+01   4.4131363e+01   4.4176353e+01   4.4221340e+01
